platform,event_id,event_title,event_url,source_context,author_name,timestamp_utc,likes,comments,clean_event_text,event_content
inshort,inshort-bga-071,Bengaluru Airport traffic to exceed pre-pandemic levels,https://www.inshorts.com/news/bengaluru-airport-traffic-prepandemic-998877,India,Times of India,2024-05-11T11:30:00Z,12000,0,Bengaluru Airport traffic likely to exceed pre-pandemic levels by end of year.,"Projections indicate that passenger traffic at Kempegowda International Airport is on track to surpass pre-pandemic levels by the end of the current year, driven by resurgent travel demand and increased flight capacities."
inshort,inshort-bga-072,Bengaluru Airport cargo complex gets automation boost,https://www.inshorts.com/news/bengaluru-airport-cargo-automation-102030,Business,Livemint,2024-05-10T14:45:00Z,8400,0,Bengaluru Airport's cargo complex sees investment in automation.,"The cargo complex at Kempegowda International Airport is undergoing significant investment in automation technologies, including robotic sorting and advanced warehousing systems, to enhance efficiency and throughput."
inshort,inshort-bga-073,Bengaluru Airport launches loyalty program for frequent flyers,https://www.inshorts.com/news/bengaluru-airport-loyalty-program-405060,Travel,PTI,2024-05-09T10:00:00Z,7000,0,Bengaluru Airport launches new loyalty program for frequent flyers.,"Kempegowda International Airport has introduced an exclusive loyalty program designed to reward frequent flyers with special perks, discounts on retail and F&B, and access to premium services, enhancing their travel experience."
inshort,inshort-bga-074,Bengaluru Airport security staff undergo advanced training,https://www.inshorts.com/news/bengaluru-airport-security-training-708090,India,ANI,2024-05-08T15:20:00Z,7900,0,Bengaluru Airport's airport security staff undergo advanced training for new threats.,"Security personnel at Kempegowda International Airport are receiving specialized advanced training modules focusing on emerging security threats, passenger screening techniques, and crisis response, to maintain high safety standards."
inshort,inshort-bga-075,Bengaluru Airport sees rise in charter and private flights,https://www.inshorts.com/news/bengaluru-airport-charter-private-flights-135790,Business,Reuters,2024-05-07T09:00:00Z,6800,0,Bengaluru Airport sees increased demand for charter flights and private aviation.,"There has been a notable surge in the demand for charter flights and private aviation services operating out of Kempegowda International Airport, catering to high-net-worth individuals, corporate groups, and bespoke travel."
inshort,inshort-bga-076,Bengaluru Airport's T2 praised for green design,https://www.inshorts.com/news/bengaluru-airport-t2-green-design-246802,Environment,The Hindu,2024-05-06T11:10:00Z,9000,0,Bengaluru Airport's new terminal features extensive green spaces and natural light.,"Terminal 2 of Kempegowda International Airport is distinguished by its sustainable design, incorporating vast green walls, indoor gardens, and maximizing natural light, creating a refreshing and eco-friendly environment for passengers."
inshort,inshort-bga-077,Bengaluru Airport takes steps to reduce plastic waste,https://www.inshorts.com/news/bengaluru-airport-reduce-plastic-369123,Environment,Indian Express,2024-05-05T14:25:00Z,7500,0,Bengaluru Airport launches new initiatives to reduce plastic waste.,"Kempegowda International Airport is actively implementing new programs aimed at minimizing plastic waste, including promoting reusable alternatives, introducing water refill stations, and enhancing waste segregation efforts across the premises."
inshort,inshort-bga-078,Bengaluru Airport offers diverse dietary food options,https://www.inshorts.com/news/bengaluru-airport-dietary-food-options-481456,Travel,Deccan Herald,2024-05-04T08:50:00Z,6500,0,Bengaluru Airport's new food options cater to diverse dietary needs.,"The F&B outlets at Kempegowda International Airport have expanded their menus to include more options for passengers with specific dietary requirements, such as vegan, gluten-free, and healthy choices, ensuring a wide appeal."
inshort,inshort-bga-079,Bengaluru Airport upgrades flight tracking system,https://www.inshorts.com/news/bengaluru-airport-flight-tracking-593579,Technology,NDTV,2024-05-03T16:00:00Z,8000,0,Bengaluru Airport's flight tracking system gets an upgrade for accuracy.,"Kempegowda International Airport has enhanced its real-time flight tracking and information display systems, providing passengers and visitors with highly accurate and timely updates on arrivals and departures, reducing anxiety."
inshort,inshort-bga-080,Luxury brands to open outlets at Bengaluru Airport's T2,https://www.inshorts.com/news/bengaluru-airport-t2-luxury-retail-605680,Business,Moneycontrol,2024-05-02T10:10:00Z,9200,0,New luxury retail brands set to open outlets at Bengaluru Airport's T2.,"Terminal 2 of Kempegowda International Airport is poised to welcome several high-end luxury retail brands, offering an exclusive shopping experience to international and discerning domestic travellers, boosting airport revenues."
inshort,inshort-bga-081,Bengaluru Airport cargo to handle e-waste,https://www.inshorts.com/news/bengaluru-airport-e-waste-cargo-717791,Environment,The Economic Times,2024-05-01T15:30:00Z,7600,0,Bengaluru Airport's cargo complex introduces specialized handling for e-waste.,"In an initiative towards responsible waste management, Kempegowda International Airport's cargo terminal has begun offering specialized handling and logistics services for electronic waste, facilitating its safe disposal and recycling."
inshort,inshort-bga-082,Bengaluru Airport celebrates 10 years of operations,https://www.inshorts.com/news/bengaluru-airport-10-years-829802,India,Hindustan Times,2024-04-30T09:40:00Z,10000,0,Bengaluru Airport celebrates a decade of successful operations.,"Kempegowda International Airport marked a significant milestone, celebrating ten years of successful operations since its inauguration, reflecting on its journey of growth, innovation, and contribution to regional development."
inshort,inshort-bga-083,Bengaluru Airport improves tourist destination connectivity,https://www.inshorts.com/news/bengaluru-airport-tourist-connectivity-941913,Travel,Times of India,2024-04-29T11:55:00Z,7500,0,Bengaluru Airport enhances connectivity to nearby tourist destinations.,"New tour operators and dedicated transport services from Kempegowda International Airport are being launched to provide seamless connectivity for tourists heading to popular destinations around Bengaluru, boosting regional tourism."
inshort,inshort-bga-084,Bengaluru Airport opens new family-friendly lounge,https://www.inshorts.com/news/bengaluru-airport-family-lounge-053024,Travel,Livemint,2024-04-28T14:00:00Z,6900,0,Bengaluru Airport's new lounge offers dedicated space for children and families.,"Kempegowda International Airport has opened a new family-friendly lounge equipped with play areas, nursing rooms, and child-friendly amenities, ensuring a comfortable and enjoyable waiting experience for parents and children."
inshort,inshort-bga-085,Bengaluru Airport gets upgraded air traffic control systems,https://www.inshorts.com/news/bengaluru-airport-atc-upgrade-165135,Technology,PTI,2024-04-27T10:20:00Z,8800,0,Bengaluru Airport implements new air traffic control systems for safer skies.,"Kempegowda International Airport has upgraded its air traffic control (ATC) infrastructure with advanced radar systems and digital communication tools, promising enhanced safety and efficiency in managing increasing air traffic."
inshort,inshort-bga-086,Bengaluru Airport focuses on counter-drone security measures,https://www.inshorts.com/news/bengaluru-airport-counter-drone-277246,India,ANI,2024-04-26T15:30:00Z,7800,0,Bengaluru Airport's airport security drills focus on counter-drone measures.,"Recent security drills at Kempegowda International Airport emphasized preparedness against drone threats, with security agencies practicing counter-drone technologies and rapid response protocols to ensure airspace safety."
inshort,inshort-bga-087,Bengaluru Airport boosts local economy with job creation,https://www.inshorts.com/news/bengaluru-airport-job-creation-389357,Business,Reuters,2024-04-25T09:10:00Z,9500,0,Bengaluru Airport contributes significantly to local economy through job creation.,"A new economic report highlights Kempegowda International Airport's substantial contribution to the local economy, primarily through direct and indirect job creation across various sectors, from aviation to hospitality."
inshort,inshort-bga-088,Bengaluru Airport hosts sustainable aviation workshop,https://www.inshorts.com/news/bengaluru-airport-sustainable-aviation-401468,Environment,The Hindu,2024-04-24T11:20:00Z,7000,0,Bengaluru Airport hosts a sustainable aviation workshop for industry stakeholders.,"Kempegowda International Airport recently organized a workshop focused on sustainable aviation practices, bringing together airlines, fuel producers, and regulators to discuss strategies for reducing the environmental impact of air travel."
inshort,inshort-bga-089,Bengaluru Airport offers dedicated facilities for pet travel,https://www.inshorts.com/news/bengaluru-airport-pet-travel-facilities-513579,Travel,Indian Express,2024-04-23T14:35:00Z,6500,0,Bengaluru Airport provides dedicated facilities for pet travel.,"Recognizing the growing trend of pet travel, Kempegowda International Airport has introduced specialized facilities, including pet relief areas and veterinary services, to ensure comfortable and safe journeys for companion animals."
inshort,inshort-bga-090,Bengaluru Airport to city center connectivity improves,https://www.inshorts.com/news/bengaluru-airport-city-center-connectivity-625690,India,Deccan Herald,2024-04-22T08:45:00Z,7200,0,Bengaluru Airport's connectivity to city center improving with dedicated bus routes.,"The Bangalore Metropolitan Transport Corporation (BMTC) has added more dedicated bus services, enhancing the frequency and reach of direct connectivity from Kempegowda International Airport to various parts of the city center."
inshort,inshort-bga-091,Bengaluru Airport launches responsible tourism campaign,https://www.inshorts.com/news/bengaluru-airport-responsible-tourism-737701,Travel,NDTV,2024-04-21T16:00:00Z,6000,0,Bengaluru Airport launches new awareness campaign on responsible tourism.,"Kempegowda International Airport has initiated a public awareness campaign promoting responsible tourism practices among travellers, encouraging eco-friendly choices and cultural sensitivity during their visits."
inshort,inshort-bga-092,Bengaluru Airport's revenue diversification strategy successful,https://www.inshorts.com/news/bengaluru-airport-revenue-diversification-849812,Business,Moneycontrol,2024-04-20T10:00:00Z,8500,0,Bengaluru Airport's revenue diversification strategy shows success.,"The strategic focus of Kempegowda International Airport on diversifying its revenue streams beyond traditional aeronautical charges, including retail, hospitality, and real estate, has yielded positive financial results."
inshort,inshort-bga-093,Bengaluru Airport to host major aerospace exhibition,https://www.inshorts.com/news/bengaluru-airport-aerospace-exhibition-961923,Business,The Economic Times,2024-04-19T12:15:00Z,9000,0,Bengaluru Airport to host major aerospace exhibition next year.,"Kempegowda International Airport has been chosen as the venue for a significant international aerospace exhibition slated for next year, bringing global aviation companies and defense manufacturers to Bengaluru."
inshort,inshort-bga-094,Bengaluru Airport installs new air quality sensors,https://www.inshorts.com/news/bengaluru-airport-air-quality-sensors-073034,Environment,Hindustan Times,2024-04-18T14:30:00Z,7000,0,Bengaluru Airport installs new air quality monitoring sensors.,"In a proactive environmental measure, Kempegowda International Airport has deployed advanced air quality monitoring sensors across its premises, providing real-time data to ensure optimal air purity for passengers and staff."
inshort,inshort-bga-095,Bengaluru Airport adds new routes to Tier 2 cities,https://www.inshorts.com/news/bengaluru-airport-tier2-routes-185145,Travel,Times of India,2024-04-17T09:00:00Z,8200,0,Bengaluru Airport announces new routes to Tier 2 Indian cities.,"Several new flight routes connecting Kempegowda International Airport to emerging Tier 2 cities across India have been announced, further boosting regional air connectivity and supporting local economies."
inshort,inshort-bga-096,Bengaluru Airport collaborates with local tech startups,https://www.inshorts.com/news/bengaluru-airport-tech-startups-297256,Technology,Livemint,2024-04-16T16:00:00Z,7600,0,Bengaluru Airport partners with local startups for tech innovations.,"Kempegowda International Airport is actively collaborating with Bengaluru-based technology startups to pilot innovative solutions in areas like passenger experience, operational efficiency, and sustainable aviation, fostering local innovation."
inshort,inshort-bga-097,Bengaluru Airport expands animal quarantine facility,https://www.inshorts.com/news/bengaluru-airport-animal-quarantine-309367,India,PTI,2024-04-15T09:30:00Z,6500,0,Bengaluru Airport's animal quarantine facility expanded.,"The animal quarantine and cargo facility at Kempegowda International Airport has been expanded and upgraded, enhancing its capacity to handle a greater volume of live animal shipments, catering to both pet and commercial transport."
inshort,inshort-bga-098,Bengaluru Airport launches premium valet parking,https://www.inshorts.com/news/bengaluru-airport-valet-parking-421478,Travel,ANI,2024-04-14T11:45:00Z,7000,0,Bengaluru Airport introduces premium valet parking service for convenience.,"Kempegowda International Airport has launched a new premium valet parking service, offering travellers the convenience of dropping off their vehicles directly at the terminal, saving time and simplifying their airport experience."
inshort,inshort-bga-099,Bengaluru Airport breaks international passenger records,https://www.inshorts.com/news/bengaluru-airport-international-records-533589,India,Reuters,2024-04-13T14:50:00Z,12000,0,Bengaluru Airport sets new records for international passenger traffic.,"Kempegowda International Airport reported its highest-ever international passenger numbers last quarter, underscoring Bengaluru's growing prominence as a global economic and travel hub and reflecting strong cross-border demand."
inshort,inshort-bga-100,Bengaluru Airport's 'Airport City' to get new convention center,https://www.inshorts.com/news/bengaluru-airport-convention-center-645600,Business,The Hindu,2024-04-12T08:00:00Z,8000,0,Bengaluru Airport's airport city project includes new convention center.,"As part of its ambitious 'Airport City' development, Kempegowda International Airport is constructing a large-scale convention and exhibition center, aiming to attract major international events and boost MICE tourism in Bengaluru."
